"permit_number","streetname","Cross Street 1","Cross Street 2","Permit Type","Agent","AgentPhone","Permit Purpose","Approved Date","Status","cnn","permit_zipcode","permit_start_date","permit_end_date","permit_address","24/7 Contact","Inspector","CurbRampWork","X","Y","Latitude","Longitude","bpa","Location","the_geom","analysis_neighborhood","supervisor_district","data_as_of","data_loaded_at"
"25MFF-00036","HOWARD ST","01ST ST","MALDEN ALY","FoodFac","Plaza Garibaldy","650-834-0355",,"12/03/2025","APPROVED","7033000","94105","12/03/2025","11/15/2026",,"650-834-0355",,,"6013529,68391","2114868,10736","37,7877857455","-122,39698358832",,"POINT (-122.39698358832428 37.787785745504976)","POINT (-122.396983588 37.787785746)","Financial District/South Beach","6","2025/12/04 03:57:36 AM","2025/12/05 05:17:42 AM"
"25EXC-05850","SAMOSET ST","FRANCONIA ST","PERALTA AVE \ RIPLEY ST","Excavation","Ronan Construction Inc.","415-779-5262","Various Locations Pavement Renovation No.70","05/14/2026","APPROVED","11325000","94110","01/26/2026","11/06/2026",,"415-779-5262","David Barajas",,"6009934,482","2099190,115","37,7445367997","-122,40831612798",,"POINT (-122.40831612798361 37.744536799704115)","POINT (-122.408316128 37.7445368)","Bernal Heights","9","2026/05/15 03:21:26 AM","2026/05/16 05:18:42 AM"
"26EXC-01206","HYDE ST","GOLDEN GATE AVE","TURK ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","Various Locations Pavement Renovation No. 80 and Sewer Replacement","05/20/2026","APPROVED","7115000","94102","06/15/2026","12/31/2027",,"415-468-5700","Garland Wong",,"6008109,09364","2112914,95465","37,78211963383","-122,41559952495",,"POINT (-122.41559952494606 37.78211963383082)","POINT (-122.415599525 37.782119634)","Tenderloin","5","2026/05/21 03:24:18 AM","2026/05/22 05:24:55 AM"
"26EXC-01206","HYDE ST","MCALLISTER ST",,"Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","Various Locations Pavement Renovation No. 80 and Sewer Replacement","05/20/2026","APPROVED","24333000","0","06/15/2026","12/31/2027",,"415-468-5700","Garland Wong",,"6008180,6889","2112403,44051","37,78071916302","-122,41531561489",,"POINT (-122.41531561488797 37.780719163023356)","POINT (-122.415315615 37.780719163)","Tenderloin","5","2026/05/21 03:24:18 AM","2026/05/22 05:24:55 AM"
"26EXC-01206","OFARRELL ST","SECURITY PACIFIC PL","STOCKTON ST","Excavation","Esquivel Grading & Paving, Inc.","415-426-9543","Various Locations Pavement Renovation No. 80 and Sewer Replacement","05/20/2026","APPROVED","9721000","94108","06/15/2026","12/31/2027",,"415-468-5700","Garland Wong",,"6010953,38836","2114518,28489","37,78668147032","-122,40587247911",,"POINT (-122.40587247910543 37.78668147031735)","POINT (-122.405872479 37.78668147)","Financial District/South Beach","3","2026/05/21 03:24:18 AM","2026/05/22 05:24:55 AM"
"26EXC-03796","BAKER ST","FRANCISCO ST","BAY ST","Excavation","Pacific Gas & Electric","5102920681","EP 3217 BAKER ST SAN FRANCISCO","07/24/2026","APPROVED","2638000","94123","10/01/2026","10/29/2026",,"800-pge-5000","Jeffrey Ramirez",,"5999341,09472","2119954,68765","37,80095212405","-122,44643932607",,"POINT (-122.44643932606871 37.80095212404972)","POINT (-122.446439326 37.800952124)","Marina","2","2026/07/27 03:01:37 AM","2026/07/28 05:24:57 AM"
"25EXC-05850","RIPLEY ST","ALABAMA ST","PERALTA AVE \ SAMOSET ST","Excavation","Ronan Construction Inc.","415-779-5262","Various Locations Pavement Renovation No.70","05/14/2026","APPROVED","11038000","94110","01/26/2026","11/06/2026",,"415-779-5262","David Barajas",,"6009579,65581","2099138,85698","37,7443761664","-122,40953943333",,"POINT (-122.40953943333315 37.74437616639505)","POINT (-122.409539433 37.744376166)","Bernal Heights","9","2026/05/15 03:21:26 AM","2026/05/16 05:18:42 AM"
"25EXC-05850","DUBOCE AVE","ELGIN PARK","PEARL ST","Excavation","Ronan Construction Inc.","415-779-5262","Various Locations Pavement Renovation No.70","05/14/2026","APPROVED","4981000","94103","01/26/2026","11/06/2026",,"415-779-5262","David Barajas",,"6005738,9017","2108476,98985","37,76980054273","-122,42348372001",,"POINT (-122.42348372001486 37.76980054272988)","POINT (-122.42348372 37.769800543)","Mission","8","2026/05/15 03:21:26 AM","2026/05/16 05:18:42 AM"
"25EXC-05850","ELLSWORTH ST","JARBOE AVE","TOMPKINS AVE","Excavation","Ronan Construction Inc.","415-779-5262","Various Locations Pavement Renovation No.70","05/14/2026","APPROVED","5198000","94110","01/26/2026","11/06/2026",,"415-779-5262","David Barajas",,"6008047,85543","2096761,35733","37,73776212568","-122,41466787882",,"POINT (-122.41466787882351 37.737762125683055)","POINT (-122.414667879 37.737762126)","Bernal Heights","9","2026/05/15 03:21:26 AM","2026/05/16 05:18:42 AM"
"25EXC-05850","CAPP ST","20TH ST","21ST ST","Excavation","Ronan Construction Inc.","415-779-5262","Various Locations Pavement Renovation No.70","05/14/2026","APPROVED","3677000","94110","01/26/2026","11/06/2026",,"415-779-5262","David Barajas",,"6007267,07015","2104111,32783","37,75789958852","-122,4178883011",,"POINT (-122.41788830110478 37.7578995885211)","POINT (-122.417888301 37.757899589)","Mission","9","2026/05/15 03:21:26 AM","2026/05/16 05:18:42 AM"
"25EXC-05850","HARRISON ST","PRECITA AVE","NORWICH ST","Excavation","Ronan Construction Inc.","415-779-5262","Various Locations Pavement Renovation No.70","05/14/2026","APPROVED","6761000","94110","01/26/2026","11/06/2026",,"415-779-5262","David Barajas",,"6009016,54113","2099763,64686","37,74606013216","-122,4115307071",,"POINT (-122.41153070710237 37.746060132159585)","POINT (-122.411530707 37.746060132)","Bernal Heights","9","2026/05/15 03:21:26 AM","2026/05/16 05:18:42 AM"
"25EXC-05850","CALEDONIA ST","SPARROW ST","16TH ST","Excavation","Ronan Construction Inc.","415-779-5262","Various Locations Pavement Renovation No.70","05/14/2026","APPROVED","3521000","94103","01/26/2026","11/06/2026",,"415-779-5262","David Barajas",,"6006302,41748","2106844,41641","37,76534967335","-122,42141857323",,"POINT (-122.42141857322984 37.76534967334607)","POINT (-122.421418573 37.765349673)","Mission","9","2026/05/15 03:21:26 AM","2026/05/16 05:18:42 AM"
"25EXC-05850","CALEDONIA ST","START: 1-99 BLOCK","15TH ST","Excavation","Ronan Construction Inc.","415-779-5262","Various Locations Pavement Renovation No.70","05/14/2026","APPROVED","3519000","94103","01/26/2026","11/06/2026",,"415-779-5262","David Barajas",,"6006270,994","2107433,434","37,76696521911","-122,4215690952",,"POINT (-122.42156909519758 37.76696521911439)","POINT (-122.421569095 37.766965219)","Mission","9","2026/05/15 03:21:26 AM","2026/05/16 05:18:42 AM"
"25EXC-05850","PERALTA AVE","RIPLEY ST \ SAMOSET ST","ESMERALDA AVE \ FRANCONIA ST","Excavation","Ronan Construction Inc.","415-779-5262","Various Locations Pavement Renovation No.70","05/14/2026","APPROVED","10348000","94110","01/26/2026","11/06/2026",,"415-779-5262","David Barajas",,"6009835,86113","2098956,61826","37,74389013144","-122,40864067158",,"POINT (-122.40864067157761 37.743890131440004)","POINT (-122.408640672 37.743890131)","Bernal Heights","9","2026/05/15 03:21:26 AM","2026/05/16 05:18:42 AM"
"25EXC-03545","SATURN ST","TEMPLE ST","ROOSEVELT WAY","Excavation","Ronan Construction Inc.","415-779-5262","Various Locations Pavement Renovation No.69 and Sewer Replacement","01/05/2026","APPROVED","11660000","94114","08/31/2025","10/25/2027",,"415-779-5262","Ramon Oropeza",,"5999805,475","2105998,093","37,76265744203","-122,44382909819",,"POINT (-122.44382909819024 37.76265744203244)","POINT (-122.443829098 37.762657442)","Castro/Upper Market","8","2026/01/06 03:47:44 AM","2026/01/07 05:24:28 AM"
"25PKT-00427","MARKET ST","16TH ST \ NOE ST","17TH ST \ CASTRO ST","Parklet","Healing Cuts SF","(415) 286-2970","PRE-APPROVAL FOR LEGISLATED PROGRAM: Shared Spaces Fixed Commercial Parklet occupying approximately 20 linear feet in the roadway at 2352 MARKET ST, on NORTH side of MARKET ST, from 273 feet to 293 feet EAST of CASTRO ST. Times of operation: Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday between the hours of 11:00 AM and 7:00 PM.","05/21/2026","APPROVED","8767101","94114","05/21/2026","09/15/2026","2350 MARKET ST","Refer to Agent",,,"6002560,54222","2106248,42463","37,76350154052","-122,434318219",,"POINT (-122.4343182190007 37.76350154052479)","POINT (-122.434318219 37.763501541)","Castro/Upper Market","8","2026/07/23 03:20:42 AM","2026/07/24 05:12:26 AM"
"26EXC-00980","LANE ST","QUESADA AVE","REVERE AVE","Excavation","M Squared Construction","415-661-6902","WD-2921: Water Main and Sewer Replacement on Palou, Quesada, and Revere, from 3rd St to Griffith St","06/10/2026","APPROVED","8090000","94124","06/08/2026","07/26/2028",,"M Squared Construction 415-661-6902","Bo Sousa",,"6015170,93089","2094509,43598","37,73197643708","-122,38988250142",,"POINT (-122.38988250142049 37.73197643708358)","POINT (-122.389882501 37.731976437)","Bayview Hunters Point","10","2026/06/11 03:21:18 AM","2026/06/12 05:22:19 AM"
"26EXC-00980","LANE ST","REVERE AVE","SHAFTER AVE","Excavation","M Squared Construction","415-661-6902","WD-2921: Water Main and Sewer Replacement on Palou, Quesada, and Revere, from 3rd St to Griffith St","06/10/2026","APPROVED","8091000","94124","06/08/2026","07/26/2028",,"M Squared Construction 415-661-6902","Bo Sousa",,"6015003,47368","2094284,68539","37,73135002925","-122,39044574356",,"POINT (-122.39044574355916 37.7313500292509)","POINT (-122.390445744 37.731350029)","Bayview Hunters Point","10","2026/06/11 03:21:18 AM","2026/06/12 05:22:19 AM"
"14CN-0254","SPRINGFIELD DR","EMERALD LN","OCEAN AVE","conformity","Nelson Cheung","(415) 812-4686",,"11/14/2014","ACTIVE","12054000","94132",,,"57 SPRINGFIELD DR","415 9393642","Jody Monahan",,"5986750,61682","2095489,39792","37,73305008786","-122,48820830786",,"POINT (-122.48820830785878 37.73305008786323)","POINT (-122.488208308 37.733050088)","Sunset/Parkside","4","2026/04/02 03:21:47 AM","2026/04/03 05:20:59 AM"
"24IE-00174","FRANKLIN ST","GOLDEN GATE AVE","ELM ST","StrtImprov","Carlile Macy","707-535-1549","Construct infrastructure per plans from Carlile Macy dated:  6/12/2025","11/18/2025","ACTIVE","5808000","94102",,"10/29/2027","750 GOLDEN GATE AVE","Refer to Agent","Geyona Dean",,"6005946,9776649578","2112463,670761588","37,78075876058","-122,42304739233","202401083599","POINT (-122.423047392334 37.780758760575)","POINT (-122.423047392 37.780758761)","Western Addition","2","2026/04/29 02:57:43 AM","2026/04/30 05:24:48 AM"
"26EXC-00980","HAWES ST","PALOU AVE",,"Excavation","M Squared Construction","415-661-6902","WD-2921: Water Main and Sewer Replacement on Palou, Quesada, and Revere, from 3rd St to Griffith St","06/10/2026","APPROVED","20118000","0","06/08/2026","07/26/2028",,"M Squared Construction 415-661-6902","Bo Sousa",,"6017551,79478","2093260,18932","37,72867799872","-122,38156441484",,"POINT (-122.38156441484165 37.72867799872451)","POINT (-122.381564415 37.728677999)","Bayview Hunters Point","10","2026/06/11 03:21:18 AM","2026/06/12 05:22:19 AM"
"26EXC-00980","HAWES ST","REVERE AVE",,"Excavation","M Squared Construction","415-661-6902","WD-2921: Water Main and Sewer Replacement on Palou, Quesada, and Revere, from 3rd St to Griffith St","06/10/2026","APPROVED","20120000","0","06/08/2026","07/26/2028",,"M Squared Construction 415-661-6902","Bo Sousa","true","6017218,0314","2092810,51906","37,72742485843","-122,38268698892",,"POINT (-122.38268698891656 37.72742485842602)","POINT (-122.382686989 37.727424858)","Bayview Hunters Point","10","2026/06/11 03:21:18 AM","2026/06/12 05:22:19 AM"
"26EXC-02844","STOCKTON ST","POST ST","CAMPTON PL","Excavation","Pacific Gas & Electric","5102920681","Union Square","07/28/2026","APPROVED","12198000","94108","08/17/2026","09/14/2026",,"800-pge-5000","Jeffrey Ramirez",,"6010695,47962","2115274,29706","37,78874287259","-122,40681808738",,"POINT (-122.40681808738155 37.78874287259179)","POINT (-122.406818087 37.788742873)","Financial District/South Beach","3","2026/07/29 03:13:45 AM","2026/07/30 05:29:40 AM"
"25EXC-05457","HARRISON ST","06TH ST","HARRIET ST","Excavation","Bay Area Lightworks","415-822-2336","Automated Photo Enforcement System Upgrade, Contract 2, Sourcing Event ID No. 0000008917","12/04/2025","APPROVED","6724000","94103","12/08/2025","01/31/2027",,"415-822-2336","Eduard Rizal Salvador",,"6011324,81588","2111006,41238","37,7770594552","-122,40434014428",,"POINT (-122.40434014427895 37.77705945519899)","POINT (-122.404340144 37.777059455)","South of Market","6","2025/12/08 03:49:13 AM","2025/12/09 05:20:36 AM"
"25VDR-00154","MISSION ST","VIRGINIA AVE","GODEUS ST","Referral","Luis Alonso Rosales Lovato","415-225-8251","In front of the Safeway Parking Lot (3350 Mission St.), Image in diagram tab","12/08/2025","APPROVED","9135000","94110","12/03/2025","11/15/2026","3350 MISSION ST","415-225-8251",,,"6005930,82157","2098823,8568","37,74330611466","-122,42213398326",,"POINT (-122.42213398325737 37.7433061146589)","POINT (-122.422133983 37.743306115)","Bernal Heights","9","2025/12/09 03:53:06 AM","2025/12/10 05:21:01 AM"
"25EXC-05457","HARRISON ST","MORRIS ST","06TH ST","Excavation","Bay Area Lightworks","415-822-2336","Automated Photo Enforcement System Upgrade, Contract 2, Sourcing Event ID No. 0000008917","12/04/2025","APPROVED","6723000","94107","12/08/2025","01/31/2027",,"415-822-2336","Eduard Rizal Salvador",,"6011484,0681","2111158,60963","37,77748625149","-122,40379995018",,"POINT (-122.4037999501841 37.777486251488426)","POINT (-122.40379995 37.777486251)","South of Market","6","2025/12/08 03:49:13 AM","2025/12/09 05:20:36 AM"
"25MFF-00040","STOCKTON ST","OFARRELL ST","GEARY ST","FoodFac","The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs","(415) 861-0778",,"12/05/2025","APPROVED","12195000","94108","12/05/2025","11/15/2026","101 STOCKTON ST","Refer to Agent",,,"6010748,287","2114602,05884","37,78690002114","-122,40658798977",,"POINT (-122.40658798977005 37.786900021135004)","POINT (-122.40658799 37.786900021)","Financial District/South Beach","3","2025/12/08 03:49:13 AM","2025/12/09 05:20:36 AM"
"25EXC-05457","GOUGH ST","LILY ST","OAK ST","Excavation","Bay Area Lightworks","415-822-2336","Automated Photo Enforcement System Upgrade, Contract 2, Sourcing Event ID No. 0000008917","12/04/2025","APPROVED","6314000","94102","12/08/2025","01/31/2027",,"415-822-2336","Eduard Rizal Salvador",,"6006045,98362","2110286,29942","37,77478580015","-122,4225501159",,"POINT (-122.42255011590147 37.77478580015173)","POINT (-122.422550116 37.7747858)","Hayes Valley","5","2025/12/08 03:49:13 AM","2025/12/09 05:20:36 AM"
"25MFF-00038","04TH ST","ELLIS ST \ MARKET ST \ STOCKTON ST",,"FoodFac","The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs","(415) 861-0778",,"12/05/2025","APPROVED","24892000","94102","12/05/2025","11/15/2026","800 MARKET ST","Catherine Schoop: (415) 861-0778",,,"6010935,41852","2114183,3087","37,78576070008","-122,40591104498",,"POINT (-122.40591104498458 37.785760700078235)","POINT (-122.405911045 37.7857607)","Financial District/South Beach","6","2025/12/08 03:49:13 AM","2025/12/09 05:20:36 AM"
"25EXC-05457","DIVISADERO ST","PAGE ST","OAK ST","Excavation","Bay Area Lightworks","415-822-2336","Automated Photo Enforcement System Upgrade, Contract 2, Sourcing Event ID No. 0000008917","12/04/2025","APPROVED","4800101","94117","12/08/2025","01/31/2027",,"415-822-2336","Eduard Rizal Salvador",,"6001745,703","2109601,716","37,77266257931","-122,43737661428",,"POINT (-122.43737661428197 37.77266257930505)","POINT (-122.437376614 37.772662579)","Haight Ashbury","5","2025/12/08 03:49:13 AM","2025/12/09 05:20:36 AM"
"25EXC-05457","FRANKLIN ST","GOLDEN GATE AVE",,"Excavation","Bay Area Lightworks","415-822-2336","Automated Photo Enforcement System Upgrade, Contract 2, Sourcing Event ID No. 0000008917","12/04/2025","APPROVED","24476000","0","12/08/2025","01/31/2027",,"415-822-2336","Eduard Rizal Salvador",,"6006224,99724","2112480,64337","37,78082103409","-122,42208679251",,"POINT (-122.42208679251345 37.78082103408585)","POINT (-122.422086793 37.780821034)","Western Addition","2","2025/12/08 03:49:13 AM","2025/12/09 05:20:36 AM"
"24EXC-03265","CASELLI AVE","YUKON ST","DANVERS ST","Excavation","Pacific Gas & Electric","415-695-3500","R3 G 14D 25 CLOVER ST SAN FRANCISCO","01/12/2026","ACTIVE","3757000","94114","02/02/2026","10/09/2026",,"800-pge-5000","Mario Novoa",,"6000123,269","2104875,09","37,75959207589","-122,44264933088",,"POINT (-122.44264933087987 37.75959207589044)","POINT (-122.442649331 37.759592076)","Castro/Upper Market","8","2026/01/22 04:33:06 AM","2026/01/23 05:34:00 AM"
"26EXC-03903","BROADWAY","FRANKLIN ST","GOUGH ST","Excavation","CableCom","650-520-7091","2070 Pacific Ave.","08/11/2026","ACTIVE","3172000","94109","08/17/2026","09/14/2026","2070 PACIFIC AVE","3604543025","Jeffrey Ramirez",,"6004230,80463","2117374,88466","37,7941467127","-122,42933478396",,"POINT (-122.42933478395928 37.79414671270207)","POINT (-122.429334784 37.794146713)","Pacific Heights","2","2026/08/20 03:22:42 AM","2026/08/21 05:19:04 AM"
"25MFF-00039","MARKET ST","04TH ST \ ELLIS ST \ STOCKTON ST","POWELL ST","FoodFac","The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs","(415) 861-0778",,"12/05/2025","APPROVED","8747202","94102","12/05/2025","11/15/2026","870 MARKET ST","Catherine Schoop: (415) 861-0778",,,"6010596,81716","2113875,43169","37,78489640015","-122,40706080671",,"POINT (-122.4070608067084 37.78489640015452)","POINT (-122.407060807 37.7848964)","Financial District/South Beach","6","2025/12/08 03:49:13 AM","2025/12/09 05:20:36 AM"
"25EXC-05457","MASONIC AVE","FELL ST","OAK ST","Excavation","Bay Area Lightworks","415-822-2336","Automated Photo Enforcement System Upgrade, Contract 2, Sourcing Event ID No. 0000008917","12/04/2025","APPROVED","8852000","94117","12/08/2025","01/31/2027",,"415-822-2336","Eduard Rizal Salvador",,"5999307,91814","2109606,89116","37,77253788628","-122,44580951524",,"POINT (-122.44580951524256 37.77253788627855)","POINT (-122.445809515 37.772537886)","Golden Gate Park","5","2025/12/08 03:49:13 AM","2025/12/09 05:20:36 AM"
"25EXC-05457","GEARY BLVD","FRANKLIN ST","GOUGH ST \ PETER YORKE WAY \ STARR KING WAY","Excavation","Bay Area Lightworks","415-822-2336","Automated Photo Enforcement System Upgrade, Contract 2, Sourcing Event ID No. 0000008917","12/04/2025","APPROVED","6038000","94109","12/08/2025","01/31/2027",,"415-822-2336","Eduard Rizal Salvador",,"6005744,96","2114151,647","37,78538212535","-122,42386633133",,"POINT (-122.42386633132593 37.7853821253549)","POINT (-122.423866331 37.785382125)","Western Addition","2","2025/12/08 03:49:13 AM","2025/12/09 05:20:36 AM"
"24EXC-03265","DOUGLASS ST","18TH ST","CASELLI AVE","Excavation","Pacific Gas & Electric","415-695-3500","R3 G 14D 25 CLOVER ST SAN FRANCISCO","01/12/2026","ACTIVE","4943000","94114","02/02/2026","10/09/2026",,"800-pge-5000","Mario Novoa",,"6001096,97485","2105082,55695","37,76021717244","-122,4392966483",,"POINT (-122.43929664829821 37.76021717244008)","POINT (-122.439296648 37.760217172)","Castro/Upper Market","8","2026/01/22 04:33:06 AM","2026/01/23 05:34:00 AM"
